
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Estimating Synergetic Openness of Industrial Enterprise Management Systems","Danilov, A.N.| Fedoseev, S.A.","2","57191203383| 25221039100","2018","Automation and Remote Control","0.8","13","0","0","70","69","Danilov, A.N., Fedoseev, S.A. (2018).Estimating Synergetic Openness of Industrial Enterprise Management Systems. Automation and Remote Control,79(1) 190-194","https://www.scopus.com/record/display.url?eid=2-s2.0-85041724715&origin=resultslist","10.1134/S0005117918010162","Article","2-s2.0-85041724715","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2207| 2208","Control and Systems Engineering| Electrical and Electronic Engineering","Scheduling,Algorithms,Optimization","192","Reconfigurable Manufacturing System,Reconfigurability,Assembly Systems","15166","87.082","96.344"
"In-situ microfocus X-ray monitoring of damage accumulation in composite bulkhead under loading","Anoshkin, A.N.| Zuiko, V.Yu.| Osokin, V.M.| Pisarev, P.V.","4","6602891114| 56414963900| 57190167094| 57008128900","2016","ECCM 2016 - Proceeding of the 17th European Conference on Composite Materials","1.61","18","0","0","75","72","Anoshkin, A.N., Zuiko, V.Yu., Osokin, V.M. and 1 more (...) (2016).In-situ microfocus X-ray monitoring of damage accumulation in composite bulkhead under loading. ECCM 2016 - Proceeding of the 17th European Conference on Composite Materials,","https://www.scopus.com/record/display.url?eid=2-s2.0-85018551377&origin=resultslist","-","Conference Paper","2-s2.0-85018551377","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2503","Ceramics and Composites","-","-","-","-","-","-"
"Peculiarities of the regulation of the immune system in children residing in conditions of strontium geochemical province","Dianova, D.G.| Dolgikh, O.V.| Krivtsov, A.V.| Sinitsyna, O.O.| Otavina, E.A.","5","37461258500| 6603500165| 56375653400| 7003602151| 57201580447","2018","Gigiena i Sanitariya","0.24","6","0","0","70","69","Dianova, D.G., Dolgikh, O.V., Krivtsov, A.V. and 2 more (...) (2018).Peculiarities of the regulation of the immune system in children residing in conditions of strontium geochemical province. Gigiena i Sanitariya,97(1) 25-28","https://www.scopus.com/record/display.url?eid=2-s2.0-85081297089&origin=resultslist","10.18821/0016-9900-2018-97-1-25-29","Article","2-s2.0-85081297089","Russian Ministry of Health| Perm State National Research University| Perm National Research Polytechnic University","60107400| 60109006| 60023914| 60023325","Federal Scientific Center for Medical and Preventive Health Risk Management Technologies| Centre for Strategic Planning and Management of Biomedical Health Risks| Perm State University| Perm National Research Polytechnic University","Russian Federation","2307| 2310| 2739","Health, Toxicology and Mutagenesis| Pollution| Public Health, Environmental and Occupational Health","Fluorides,Sodium Fluoride,Dental Fluorosis","1430","Fluorosis,Sodium Fluorides,Fluoridation","3270","18.139","94.298"
"Influence of acid soil stabilizer on the acid-basic properties of drill cuttings","Rudakova, L.V.| Pichugin, E.A.| Zilberman, M.V.| Zyryanova, E.V.","4","55970746100| 57200449708| 57200445008| 57213265410","2019","Ecology and Industry of Russia","0.22","5","0","0","60","60","Rudakova, L.V., Pichugin, E.A., Zilberman, M.V. and 1 more (...) (2019).Influence of acid soil stabilizer on the acid-basic properties of drill cuttings. Ecology and Industry of Russia,23(10) 29-33","https://www.scopus.com/record/display.url?eid=2-s2.0-85077750022&origin=resultslist","10.18412/1816-0395-2019-10-29-33","Article","2-s2.0-85077750022","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2303| 2308| 2310","Ecology| Management, Monitoring, Policy and Law| Pollution","Concretes,Compressive Strength,Cements","68","Solidification,Contaminated Soil,Portland Cement","10182","98.059","93.988"
"Impact damage in woven carbon fibre/epoxy laminates: Analysis of damage and dynamic strain fields","Coles, L.A.| Roy, A.| Silberschmidt, V.V.| Voronov, L.| Sazhenkov, N.| Nikhamkin, M.","6","57217068991| 55248635000| 7003558948| 36714614500| 56418516400| 6505743481","2017","ICF 2017 - 14th International Conference on Fracture","1.33","14","0","0","74","73","Coles, L.A., Roy, A., Silberschmidt, V.V. and 3 more (...) (2017).Impact damage in woven carbon fibre/epoxy laminates: Analysis of damage and dynamic strain fields. ICF 2017 - 14th International Conference on Fracture,1497-498","https://www.scopus.com/record/display.url?eid=2-s2.0-85065978226&origin=resultslist","-","Conference Paper","2-s2.0-85065978226","Loughborough University| Perm National Research Polytechnic University","60000891| 60023325","Loughborough University| Perm National Research Polytechnic University","United Kingdom| Russian Federation","2205| 2215","Civil and Structural Engineering| Building and Construction","Composite Materials,Laminates,Fiber Reinforced Plastics","183","Armor,Kevlar (Trademark),Ultra-High Molecular Weight Polyethylene","8547","88.086","95.102"
"Studying the process of electric discharge machining of products obtained by powder laser welding","Shlykov, E.S.| Ablyaz, T.R.| Muratov, K.R.| Sidhu, S.S.","4","56700243700| 56042858500| 36096206900| 55641820500","2020","IOP Conference Series: Materials Science and Engineering","0","0","0","0","33","32","Shlykov, E.S., Ablyaz, T.R., Muratov, K.R. and 1 more (...) (2020).Studying the process of electric discharge machining of products obtained by powder laser welding. IOP Conference Series: Materials Science and Engineering,971(2) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85097791046&origin=resultslist","10.1088/1757-899X/971/2/022064","Conference Paper","2-s2.0-85097791046","Perm National Research Polytechnic University| Beant College of Engineering and Technology","60023325| 60100959","Perm National Research Polytechnic University| Beant College of Engineering and Technology","India| Russian Federation","2200| 2500","General Engineering| General Materials Science","Machining,Cutting,Milling (Machining)","179","Electric Discharge Machining,Inconel (Trademark),Tool Wear","79","91.499","99.322"
"Comparative Assessment of Aluminum Bioaccumulation and Morphological Changes in the Lungs and Brain after a Single Inhalation Exposure to Nanodispersed Aluminum Oxide","Zaitseva, N.V.| Zemlyanova, M.A.| Stepankov, M.S.| Ignatova, A.M.","4","7101903269| 55531516000| 57191591034| 52263896100","2019","Nanotechnologies in Russia","0.8","14","0","0","60","60","Zaitseva, N.V., Zemlyanova, M.A., Stepankov, M.S. and 1 more (...) (2019).Comparative Assessment of Aluminum Bioaccumulation and Morphological Changes in the Lungs and Brain after a Single Inhalation Exposure to Nanodispersed Aluminum Oxide. Nanotechnologies in Russia,14(1-2) 62-67","https://www.scopus.com/record/display.url?eid=2-s2.0-85077076630&origin=resultslist","10.1134/S1995078019010130","Article","2-s2.0-85077076630","Perm State National Research University| Perm National Research Polytechnic University","60107400| 60023914| 60023325","Federal Scientific Center for Medical and Preventive Health Risk Management Technologies| Perm State University| Perm National Research Polytechnic University","Russian Federation","2200| 2500| 3104","General Engineering| General Materials Science| Condensed Matter Physics","Nanoparticles,Metal Nanoparticles,Nanostructures","700","Titanium Dioxide Nanoparticle,Genotoxicity,Oral Exposure","4703","94.311","98.778"
"Study of granulation process of ilmenite concentrate by pelleting method","Lanovetskiy, S.V.| Fedotova, O.A.| Poiylov, V.Z.| Shein, V.A.| Melkomukova, O.G.","5","55920295800| 57213187771| 57213197930| 57213198277| 57201189391","2019","Izvestiya Vysshikh Uchebnykh Zavedenii, Seriya Khimiya i Khimicheskaya Tekhnologiya","0.4","8","0","0","60","60","Lanovetskiy, S.V., Fedotova, O.A., Poiylov, V.Z. and 2 more (...) (2019).Study of granulation process of ilmenite concentrate by pelleting method. Izvestiya Vysshikh Uchebnykh Zavedenii, Seriya Khimiya i Khimicheskaya Tekhnologiya,62(10) 124-130","https://www.scopus.com/record/display.url?eid=2-s2.0-85077702648&origin=resultslist","10.6060/ivkkt.20196210.5948","Article","2-s2.0-85077702648","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","1500| 1600","General Chemical Engineering| General Chemistry","Iron Ores,Blast Furnaces,Slags","1120","Titanomagnetite,Ilmenite,Carbothermal Reduction","11578","33.4","88.13"
"Numerical calculation of the stress-strain state of piezoelectric layered polymer composite materials equipped with a control piezoactuator","Anoshkin, A.N.| Pisarev, P.V.| Pan'Kov, A.A.| Ashikhmin, V.A.","4","6602891114| 57008128900| 6603822669| 57213150499","2019","IOP Conference Series: Materials Science and Engineering","1.68","20","0","0","60","60","Anoshkin, A.N., Pisarev, P.V., Pan'Kov, A.A. and 1 more (...) (2019).Numerical calculation of the stress-strain state of piezoelectric layered polymer composite materials equipped with a control piezoactuator. IOP Conference Series: Materials Science and Engineering,683(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85078001358&origin=resultslist","10.1088/1757-899X/683/1/012081","Conference Paper","2-s2.0-85078001358","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Helicopters,Rotors,Helicopter Rotors","1201","Trailing Edge Flaps,Helicopter Rotors,Comprehensive Code","5187","22.758","83.771"
"Improving the geological and hydrodynamic model of a carbonate oil object by taking into account the permeability anisotropy parameter","Martyushev, D.A.","1","56308102400","2020","Journal of Mining Institute","1.57","13","0","0","33","32","Martyushev, D.A. (2020).Improving the geological and hydrodynamic model of a carbonate oil object by taking into account the permeability anisotropy parameter. Journal of Mining Institute,243(3) 313-318","https://www.scopus.com/record/display.url?eid=2-s2.0-85090623371&origin=resultslist","10.31897/PMI.2020.3.313","Article","2-s2.0-85090623371","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","1905| 1907| 1909","Economic Geology| Geology| Geotechnical Engineering and Engineering Geology","Crude Oil,Asphaltenes,Oil Sands","629","Oil and Gas Fields,Bottom Hole Pressure,Wells","65661","67.805","49.608"
"The Platform of Information and Economic Security of the Russian Industrial Enterprises","Khachaturian, H.H.| Ponomareva, S.V.| Melnikova, A.S.","3","57215427159| 56646222800| 56646288900","2020","Lecture Notes in Networks and Systems","0.85","8","0","0","33","32","Khachaturian, H.H., Ponomareva, S.V., Melnikova, A.S. (2020).The Platform of Information and Economic Security of the Russian Industrial Enterprises. Lecture Notes in Networks and Systems,115123-129","https://www.scopus.com/record/display.url?eid=2-s2.0-85080922148&origin=resultslist","10.1007/978-3-030-40749-0_15","Chapter","2-s2.0-85080922148","Russian Academy of Sciences| Perm National Research Polytechnic University","60110662| 60023325","Market Economy Institute, Russian Academy of Sciences| Perm National Research Polytechnic University","Russian Federation","1705| 1711| 2207","Computer Networks and Communications| Signal Processing| Control and Systems Engineering","Students,Russian,Education","1114","Agroindustrial Complex,Eurasian Economic Union,EAEU","27875","77.644","99.247"
"Using a gel-forming composition to reduce the water rehabilitation of oil wells with high-vision oil","Poplygina, I.S.| Mordvinov, V.A.","2","55531866900| 36465388500","2019","Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering","0.35","7","0","0","60","60","Poplygina, I.S., Mordvinov, V.A. (2019).Using a gel-forming composition to reduce the water rehabilitation of oil wells with high-vision oil. Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering,330(12) 37-43","https://www.scopus.com/record/display.url?eid=2-s2.0-85077858906&origin=resultslist","10.18799/24131830/2019/12/2390","Article","2-s2.0-85077858906","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","1905| 1909| 2103| 2308| 2311| 2501","Economic Geology| Geotechnical Engineering and Engineering Geology| Fuel Technology| Management, Monitoring, Policy and Law| Waste Management and Disposal| Materials Science (miscellaneous)","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Earth Orbital Rendezvous,Enhanced Oil Recovery,Injectivity","7935","89.224","93.603"
