
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Calculation of a Direct-Flow Coal Gasification Process with Liquid Slag Removal","Sosna, M.K.| Sokolinskii, Y.A.| Khudyakov, D.S.| Lapidus, A.L.","4","55440391000| 6602240409| 6602265015| 7102987800","2020","Solid Fuel Chemistry","0","0","0","0","33","32","Sosna, M.K., Sokolinskii, Y.A., Khudyakov, D.S. and 1 more (...) (2020).Calculation of a Direct-Flow Coal Gasification Process with Liquid Slag Removal. Solid Fuel Chemistry,54(5) 269-273","https://www.scopus.com/record/display.url?eid=2-s2.0-85092613115&origin=resultslist","10.3103/S0361521920050092","Article","2-s2.0-85092613115","RAS - Zelinsky Institute of Organic Chemistry| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60014039","National University of Oil and Gas «Gubkin University»| N.D. Zelinsky Institute of Organic Chemistry, Russian Academy of Sciences","Russian Federation","1500| 1600| 2103","General Chemical Engineering| General Chemistry| Fuel Technology","Gasification,Pyrolysis,Coal","87","Fusibility,Anorthite,Gehlenite","7043","98.327","97.382"
"Priorities of innovative activity of Orenburg region's subsoil users","Novikova, A.| Eremenko, O.| Vashuk, I.","3","57209141570| 57209134252| 57218651608","2020","E3S Web of Conferences","1.99","10","0","0","33","32","Novikova, A., Eremenko, O., Vashuk, I. (2020).Priorities of innovative activity of Orenburg region's subsoil users. E3S Web of Conferences,177","https://www.scopus.com/record/display.url?eid=2-s2.0-85089909894&origin=resultslist","10.1051/e3sconf/202017705017","Conference Paper","2-s2.0-85089909894","I.M. Gubkin Russian State University of Oil and Gas","60109692","Branch of Gubkin Russian State University of Oil and Gaz (National research University) in Orenburg","Russian Federation","1900| 2100| 2300","General Earth and Planetary Sciences| General Energy| General Environmental Science","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Submersible Pumps,Reservoir Management,Oil Fields","17153","89.224","92.531"
"Probabilistic analysis of projects viability","Kostogryzov, A.I.| Atakishchev, O.I.| Zubarev, I.V.| Nistratov, A.A.| Nistratov, G.A.","5","6507737709| 6507422333| 57212533432| 57190513540| 44861688500","2019","CEUR Workshop Proceedings","1.55","18","0","0","60","60","Kostogryzov, A.I., Atakishchev, O.I., Zubarev, I.V. and 2 more (...) (2019).Probabilistic analysis of projects viability. CEUR Workshop Proceedings,251456-65","https://www.scopus.com/record/display.url?eid=2-s2.0-85076965105&origin=resultslist","-","Conference Paper","2-s2.0-85076965105","RAS - Keldysh Institute of Applied Mathematics| Russian Academy of Sciences| Moscow Engineering Physics Institute| I.M. Gubkin Russian State University of Oil and Gas","60021331| 60010055| 60068673| 60010862| 119724151","Russian Academy of Sciences| National University of Oil and Gas «Gubkin University»| National Research Nuclear University MEPhI| Keldysh Institute of Applied Mathematics of Russian Academy of Sciences| Russian Power Agency of Ministry for the Power Generating Industry","Russian Federation","1700","General Computer Science","-","-","-","-","-","-"
"Oilfield services in Russia: From technology partnerships to business ecosystems","Andreev, A.F.| Sinelnikov, A.A.| Petrushkin, S.I.| Buliskeriya, G.N.| Sergeeva, O.A.","5","57210111806| 57214728445| 57217091059| 57210107923| 57217091383","2020","Neftyanoe Khozyaystvo - Oil Industry","0.19","2","0","0","33","32","Andreev, A.F., Sinelnikov, A.A., Petrushkin, S.I. and 2 more (...) (2020).Oilfield services in Russia: From technology partnerships to business ecosystems. Neftyanoe Khozyaystvo - Oil Industry,2020(7) 72-78","https://www.scopus.com/record/display.url?eid=2-s2.0-85094942293&origin=resultslist","10.24887/0028-2448-2020-7-72-78","Article","2-s2.0-85094942293","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Software Engineering,Models,Software Design","49","Business Ecosystem,Photographic Developers,Keystone","23709","91.901","92.359"
"Categorization of reliability of electrical appliances based on risk assessment","Ershov, M.| Komkov, A.| Melik-Shaknazarova, I.","3","57221165329| 57215306243| 57221167122","2020","E3S Web of Conferences","0","0","0","0","33","32","Ershov, M., Komkov, A., Melik-Shaknazarova, I. (2020).Categorization of reliability of electrical appliances based on risk assessment. E3S Web of Conferences,216","https://www.scopus.com/record/display.url?eid=2-s2.0-85098453355&origin=resultslist","10.1051/e3sconf/202021601024","Conference Paper","2-s2.0-85098453355","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1900| 2100| 2300","General Earth and Planetary Sciences| General Energy| General Environmental Science","Design,Product Design,Product Development","263","Sustainable Product,Ecodesign,Cradle-To-Cradle","11598","72.825","95.269"
"Near - Surface seismic of karst areas","Shmurak, D.S.| Ermakov, A.P.| Vladov, M.L.","3","57189619250| 57212943105| 6508105201","2016","12th Conference and Exhibition Engineering Geophysics 2016","2.62","14","0","0","75","72","Shmurak, D.S., Ermakov, A.P., Vladov, M.L. (2016).Near - Surface seismic of karst areas. 12th Conference and Exhibition Engineering Geophysics 2016,150-153","https://www.scopus.com/record/display.url?eid=2-s2.0-84973493622&origin=resultslist","-","Conference Paper","2-s2.0-84973493622","Lomonosov Moscow State University| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60007457","National University of Oil and Gas «Gubkin University»| Lomonosov Moscow State University","Russian Federation","1908","Geophysics","Earthquakes,Seismology,Seismic Response","226","Rayleigh Waves,Dispersion Curves,Microtremor","6245","82.396","89.62"
"Effect of electromagnetic radiation on the thermal cracking of activated oil sludge","Vinokurov, V.A.| Kolesnikov, I.M.| Frolov, V.I.| Lyubimenko, V.A.| Lesin, S.V.| Kolesnikov, S.I.","6","7101929921| 7103110735| 56909471900| 24544626000| 47861208300| 35866538900","2016","Chemistry and Technology of Fuels and Oils","1.04","29","0","0","75","72","Vinokurov, V.A., Kolesnikov, I.M., Frolov, V.I. and 3 more (...) (2016).Effect of electromagnetic radiation on the thermal cracking of activated oil sludge. Chemistry and Technology of Fuels and Oils,52(1) 52-62","https://www.scopus.com/record/display.url?eid=2-s2.0-84962911168&origin=resultslist","10.1007/s10553-016-0672-7","Article","2-s2.0-84962911168","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1500| 1600| 2102| 2103","General Chemical Engineering| General Chemistry| Energy Engineering and Power Technology| Fuel Technology","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Oil Recovery,Ultrasonic Processing,Microtremor","25927","89.224","84.133"
"The impact of oil prices on the development of gasification in Russia","Varlamov, N.V.| Zubareva, V.D.","2","56005931800| 6603498291","2019","Neftyanoe Khozyaystvo - Oil Industry","0.81","17","0","0","60","60","Varlamov, N.V., Zubareva, V.D. (2019).The impact of oil prices on the development of gasification in Russia. Neftyanoe Khozyaystvo - Oil Industry,2019(5) 38-39","https://www.scopus.com/record/display.url?eid=2-s2.0-85069528038&origin=resultslist","10.24887/0028-2448-2019-5-38-39","Article","2-s2.0-85069528038","Gazprom| I.M. Gubkin Russian State University of Oil and Gas","60022227| 60010055","Gazprom| National University of Oil and Gas «Gubkin University»","Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Students,Russian,Education","1114","Economic Forecasting,Russian Economy,Import Substitution","59937","77.644","69.204"
"Archaeological geophysics in the study of mounds in the Krasnodar region","Sergeev, K.S.| Novikov, V.V.| Ryzhkov, V.I.| Gorin, A.D.","4","56872680500| 57203119022| 50961756000| 57195334574","2018","Engineering and Mining Geophysics 2018 - 14th Conference and Exhibition","2.15","14","0","0","70","69","Sergeev, K.S., Novikov, V.V., Ryzhkov, V.I. and 1 more (...) (2018).Archaeological geophysics in the study of mounds in the Krasnodar region. Engineering and Mining Geophysics 2018 - 14th Conference and Exhibition,","https://www.scopus.com/record/display.url?eid=2-s2.0-85050567853&origin=resultslist","-","Conference Paper","2-s2.0-85050567853","I.M. Gubkin Russian State University of Oil and Gas","60010055| 121007350","National University of Oil and Gas «Gubkin University»| ENERGOTRANSPROEKT","Russian Federation","1906| 1908| 1909| 2209","Geochemistry and Petrology| Geophysics| Geotechnical Engineering and Engineering Geology| Industrial and Manufacturing Engineering","Electrical Resistivity,Ground Penetrating Radar Systems,Geological Surveys","508","Electrical Resistivity Tomography,Resistivity Imaging,Geoelectrics","2626","56.693","94.005"
"Compensation of mismatched disturbances for nonlinear plants with distributed time-delay","Furtat, I.| Gushchin, P.| Konovalov, D.| Vrazhevsky, S.","4","36349158600| 35198200600| 57211240053| 57188996628","2019","ICINCO 2019 - Proceedings of the 16th International Conference on Informatics in Control, Automation and Robotics","2.68","28","0","0","60","60","Furtat, I., Gushchin, P., Konovalov, D. and 1 more (...) (2019).Compensation of mismatched disturbances for nonlinear plants with distributed time-delay. ICINCO 2019 - Proceedings of the 16th International Conference on Informatics in Control, Automation and Robotics,1269-275","https://www.scopus.com/record/display.url?eid=2-s2.0-85073114321&origin=resultslist","10.5220/0007915202690275","Conference Paper","2-s2.0-85073114321","Russian Academy of Sciences| St. Petersburg National Research University of Information Technologies, Mechanics and Optics (ITMO)| I.M. Gubkin Russian State University of Oil and Gas","60000890| 60072485| 60010055","Institute of Problems of Mechanical Engineering of the Russian Academy of Sciences| Saint Petersburg National Research University of Information Technologies, Mechanics and Optics Univ| National University of Oil and Gas «Gubkin University»","Russian Federation","1710| 2207","Information Systems| Control and Systems Engineering","Control,Controllers,Linear Matrix Inequalities","9","Disturbance Observer,Linear Matrix Inequalities,Markovian Jump Systems","20118","97.724","89.851"
"The Study of the Mutual Influence of Anti-Wear and Extreme Pressure Additives on the Nature of Wear of a Metal Surface","Chumakov, D.A.| Stan’kovskii, L.| Dorogochinskaya, V.A.| Tonkonogov, B.P.","4","55849055400| 57210111063| 6701778047| 6506284001","2019","Chemistry and Technology of Fuels and Oils","1.31","27","0","0","60","60","Chumakov, D.A., Stan’kovskii, L., Dorogochinskaya, V.A. and 1 more (...) (2019).The Study of the Mutual Influence of Anti-Wear and Extreme Pressure Additives on the Nature of Wear of a Metal Surface. Chemistry and Technology of Fuels and Oils,55(2) 135-144","https://www.scopus.com/record/display.url?eid=2-s2.0-85069489926&origin=resultslist","10.1007/s10553-019-01013-9","Article","2-s2.0-85069489926","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1500| 1600| 2102| 2103","General Chemical Engineering| General Chemistry| Energy Engineering and Power Technology| Fuel Technology","Lubricants,Tribology,Lubricating Oils","1061","Boundary Lubrication,Lubricants,Oil Additives","3078","36.212","92.726"
"Current research in ta/rri, sociology of technology and engineering in russia: An overview","Gavrilina, E.A.| Kazakova, A.A.","2","57188810567| 57217043808","2019","Sotsiologicheskie Issledovaniya","1.1","8","0","0","60","60","Gavrilina, E.A., Kazakova, A.A. (2019).Current research in ta/rri, sociology of technology and engineering in russia: An overview. Sotsiologicheskie Issledovaniya,2019(12) 143-145","https://www.scopus.com/record/display.url?eid=2-s2.0-85085911109&origin=resultslist","10.31857/S013216250007735-1","Note","2-s2.0-85085911109","Bauman Moscow State Technical University| I.M. Gubkin Russian State University of Oil and Gas","60033469| 60010055","Bauman Moscow State Technical University| National University of Oil and Gas «Gubkin University»","Russian Federation","3312","Sociology and Political Science","Science,Risks,Nanotechnology","550","Nanoethics,Nanotechnology,Innovation Process","20026","67.738","97.136"
"Conditions of formation and development of the void space at great depths","Kerimov, V.| Osipov, A.V.| Mustaev, R.N.| Minligalieva, L.I.| Huseynov, D.A.","5","56308832900| 8574084700| 56400854700| 57209737387| 6505853532","2019","Neftyanoe Khozyaystvo - Oil Industry","2","42","0","0","60","60","Kerimov, V., Osipov, A.V., Mustaev, R.N. and 2 more (...) (2019).Conditions of formation and development of the void space at great depths. Neftyanoe Khozyaystvo - Oil Industry,2019(4) 22-27","https://www.scopus.com/record/display.url?eid=2-s2.0-85068562143&origin=resultslist","10.24887/0028-2448-2018-4-22-27","Article","2-s2.0-85068562143","Russian State Geological Prospecting University| Azerbaijan National Academy of Sciences| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60097368| 60071956","National University of Oil and Gas «Gubkin University»| ""Federal State Budgetary Educational Institution of Higher Education ""Sergo Ordzhonikidze Russian S| Azerbaijan National Academy of Sciences","Azerbaijan| Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Lakes,Gold,Ore Deposits","1083","Nepa,Riphean,Catagenesis","58572","11.981","76.43"
"Scientific and technical potential of sustainable development of an oil and gas company: Problems of formation","Andreev, A.F.| Sinelnikov, A.A.| Buliskeriya, G.N.| Petrushkin, S.I.| Sergeeva, O.A.","5","57210111806| 57214728445| 57210107923| 57217091059| 57217091383","2020","Neftyanoe Khozyaystvo - Oil Industry","1.48","16","0","0","33","32","Andreev, A.F., Sinelnikov, A.A., Buliskeriya, G.N. and 2 more (...) (2020).Scientific and technical potential of sustainable development of an oil and gas company: Problems of formation. Neftyanoe Khozyaystvo - Oil Industry,2020(5) 10-14","https://www.scopus.com/record/display.url?eid=2-s2.0-85086149327&origin=resultslist","10.24887/0028-2448-2020-5-10-14","Article","2-s2.0-85086149327","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Models,Risks,Finance","54","Real Options,Investment Timing,Managerial Flexibility","7994","93.173","86.876"
