
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Value of coniconchia in rock-forming processes for the domanic deposits from the Perm region","Trubin, Y.S.| Plusnin, A.V.","2","57200994471| 57202981219","2018","Saint Petersburg 2018: Innovations in Geosciences - Time for Breakthrough","1.96","14","0","0","70","69","Trubin, Y.S., Plusnin, A.V. (2018).Value of coniconchia in rock-forming processes for the domanic deposits from the Perm region. Saint Petersburg 2018: Innovations in Geosciences - Time for Breakthrough,","https://www.scopus.com/record/display.url?eid=2-s2.0-85050095708&origin=resultslist","10.3997/2214-4609.201800211","Conference Paper","2-s2.0-85050095708","Perm State National Research University| Tyumen State Oil and Gas University","60104752| 60023914","Tyumen industrial University| Perm State University","Russian Federation","1907| 1908| 1909","Geology| Geophysics| Geotechnical Engineering and Engineering Geology","Crude Oil,Asphaltenes,Oil Sands","629","Oil and Gas Fields,Bottom Hole Pressure,Wells","65661","67.805","49.608"
"Vibration effect on the Soret-induced convection of ternary mixture in a rectangular cavity heated from below","Lyubimova, T.P.| Zubova, N.A.","2","7003528531| 56914864000","2017","IOP Conference Series: Materials Science and Engineering","0.95","16","0","0","74","73","Lyubimova, T.P., Zubova, N.A. (2017).Vibration effect on the Soret-induced convection of ternary mixture in a rectangular cavity heated from below. IOP Conference Series: Materials Science and Engineering,208(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85023182125&origin=resultslist","10.1088/1757-899X/208/1/012023","Conference Paper","2-s2.0-85023182125","Perm State National Research University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60026928| 60023914","Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Perm State University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Heat Transfer,Nusselt Number,Natural Convection","142","Soret Coefficient,Thermophoresis,Thermal Diffusion","11476","96.319","92.477"
"Methodology of studying social and cultural partnership in the prevention of children's ill-being","Afanasyev, V.V.| Milkevich, O.A.| Sergeeva, V.P.| Ukolova, L.I.","4","57197852125| 57192234974| 57192254097| 57192251093","2017","Espacios","0.41","17","0","0","74","73","Afanasyev, V.V., Milkevich, O.A., Sergeeva, V.P. and 1 more (...) (2017).Methodology of studying social and cultural partnership in the prevention of children's ill-being. Espacios,38(55) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85035310877&origin=resultslist","-","Article","2-s2.0-85035310877","Perm State National Research University| Moscow City Teachers' Training University","60107795| 60023914","Moscow City Teacher Training University| Perm State University","Russian Federation","1403| 1405| 1803","Business and International Management| Management of Technology and Innovation| Management Science and Operations Research","Students,Russian,Education","1114","Pedagogical Support,Educational Process,Professional Competence","13419","77.644","99.37"
"Evaluation of the natural recreation system of the Perm region","Korolev, A.Y.| Safarian, A.A.","2","57207761819| 57207759002","2018","Geography, Environment, Sustainability","0.86","21","0","0","70","69","Korolev, A.Y., Safarian, A.A. (2018).Evaluation of the natural recreation system of the Perm region. Geography, Environment, Sustainability,11(4) 24-38","https://www.scopus.com/record/display.url?eid=2-s2.0-85062828186&origin=resultslist","10.24057/2071-9388-2018-11-4-24-38","Article","2-s2.0-85062828186","Perm State National Research University","60023914| 60023914","Perm State University| Perm State University","Russian Federation","2301| 3305","Environmental Science (miscellaneous)| Geography, Planning and Development","Poland,Landscape,Slovakia","1057","Rural Settlements,Post-Soviet,Lake Baikal","49784","23.293","75.971"
"Morphometry of Sperm Head in Rats Treated with an Antifungal Medication","Zaitseva, N.V.| Zemlyanova, M.A.| Kol’dibekova, Y.V.| Ignatova, A.M.| Mashevskaya, I.V.","5","7101903269| 55531516000| 55532115400| 52263896100| 6701661074","2019","Bulletin of Experimental Biology and Medicine","0.56","10","0","0","60","60","Zaitseva, N.V., Zemlyanova, M.A., Kol’dibekova, Y.V. and 2 more (...) (2019).Morphometry of Sperm Head in Rats Treated with an Antifungal Medication. Bulletin of Experimental Biology and Medicine,167(4) 525-528","https://www.scopus.com/record/display.url?eid=2-s2.0-85073933434&origin=resultslist","10.1007/s10517-019-04565-2","Article","2-s2.0-85073933434","Perm State National Research University","60107400| 112615465| 60023914","Federal Scientific Center for Medical and Preventive Health Risk Management Technologies| Perm’ State National Polytechnic University| Perm State University","Russian Federation","1300","General Biochemistry,Genetics and Molecular Biology","Spermatozoa,Semen,Oocytes","94","Nicotine Tartrate,Semen Analysis,Sperm Count","29875","82.195","74.713"
"Methodology for assessing the financial and economic security of the agro-industrial complex","Reutov, V.| Burkaltseva, D.| Vorobyоva, E.| Blazhevich, O.| Betskov, A.| Hizri, K.| Bugaeva, T.| Abibullayev, M.| Karpova, A.","9","57210283835| 57191192862| 57192979568| 57200124363| 57202815688| 57210292043| 57200229160| 57210286951| 57210116573","2019","International Journal of Recent Technology and Engineering","1.55","28","0","0","60","60","Reutov, V., Burkaltseva, D., Vorobyоva, E. and 6 more (...) (2019).Methodology for assessing the financial and economic security of the agro-industrial complex. International Journal of Recent Technology and Engineering,8(2) 4430-4435","https://www.scopus.com/record/display.url?eid=2-s2.0-85070206244&origin=resultslist","10.35940/ijrte.B3332.078219","Article","2-s2.0-85070206244","V.I. Vernadsky Crimean Federal University| Ministry of Internal Affairs of the Russian Federation| Perm State National Research University","60095546| 60108751| 60023914| 60105157","Ministry of the Interior of Russian Federation| Perm Military Institute of National Guard Troops of the Russian Federation| Perm State University| V.I. Vernadsky Crimean Federal University","Russian Federation","1405| 2200","Management of Technology and Innovation| General Engineering","Students,Russian,Education","1114","Import Substitution,Innovative Activity,Russian Economy","33493","77.644","97.551"
"Geo-ecological GIS of the abandoned Kizel coal basin: Information content and functional opportunities","Pyankov, S.V.| Berezina, O.A.| Abdullin, R.K.| Tarasov, A.V.","4","6506152923| 56074752600| 57200383990| 57190385280","2019","InterCarto, InterGIS","2.07","18","0","0","60","60","Pyankov, S.V., Berezina, O.A., Abdullin, R.K. and 1 more (...) (2019).Geo-ecological GIS of the abandoned Kizel coal basin: Information content and functional opportunities. InterCarto, InterGIS,25308-319","https://www.scopus.com/record/display.url?eid=2-s2.0-85074946216&origin=resultslist","10.35595/2414-9179-2019-1-25-308-319","Conference Paper","2-s2.0-85074946216","Perm State National Research University","60023914","Perm State University","Russian Federation","1903| 1904| 1908| 3305","Computers in Earth Sciences| Earth-Surface Processes| Geophysics| Geography, Planning and Development","Tailings,Mines,Mining","1082","Tailings Pond,Environmental Quality,Mineral Processing","56272","33.534","17.826"
"Barometric Distribution of Hard Sphere Gas","Cherepanov, I.N.| Krauzin, P.V.","2","49060966200| 56027383000","2019","Journal of Applied Mechanics and Technical Physics","0.36","7","0","0","60","60","Cherepanov, I.N., Krauzin, P.V. (2019).Barometric Distribution of Hard Sphere Gas. Journal of Applied Mechanics and Technical Physics,60(6) 1005-1012","https://www.scopus.com/record/display.url?eid=2-s2.0-85078949164&origin=resultslist","10.1134/S002189441906004X","Article","2-s2.0-85078949164","Perm State National Research University","60023914","Perm State University","Russian Federation","2210| 2211| 3104","Mechanical Engineering| Mechanics of Materials| Condensed Matter Physics","Phase Equilibria,Binary Mixtures,Equations Of State","135","Virial Coefficients,Hard-Sphere Fluid,Equations of State","15834","82.463","67.058"
"The first record of the introduced spider species Nesticella mogera (Yaginuma, 1972) from Russia (Aranei: Nesticidae)","Esyunin, S.L.| Agafonova, O.V.| Bykova, A.A.","3","6505803376| 57208167992| 57208166193","2019","Arthropoda Selecta","0.56","8","0","0","60","60","Esyunin, S.L., Agafonova, O.V., Bykova, A.A. (2019).The first record of the introduced spider species Nesticella mogera (Yaginuma, 1972) from Russia (Aranei: Nesticidae). Arthropoda Selecta,28(1) 131-134","https://www.scopus.com/record/display.url?eid=2-s2.0-85064015669&origin=resultslist","10.15298/arth-sel.28.1.11","Article","2-s2.0-85064015669","Perm State National Research University","60023914","Perm State University","Russian Federation","1105| 1109","Ecology, Evolution, Behavior and Systematics| Insect Science","Araneae,Spider,Arachnida","685","Linyphiidae,Araneus,Spiders","2515","32.664","74.31"
"Phytotesting of the soils of urban pedocomplexes in residential areas of Perm, Russia","Eremchenko, O.Z.| Mitrakova, N.V.| Moskvina, N.V.","3","8538909600| 57208284684| 8538909500","2019","Applied Ecology and Environmental Research","0.77","13","0","0","60","60","Eremchenko, O.Z., Mitrakova, N.V., Moskvina, N.V. (2019).Phytotesting of the soils of urban pedocomplexes in residential areas of Perm, Russia. Applied Ecology and Environmental Research,17(2) 3179-3197","https://www.scopus.com/record/display.url?eid=2-s2.0-85064345317&origin=resultslist","10.15666/aeer/1702_31793197","Article","2-s2.0-85064345317","Perm State National Research University","60023914","Perm State University","Russian Federation","1102| 1105","Agronomy and Crop Science| Ecology, Evolution, Behavior and Systematics","Soil,Pedogenesis,Chemical Weathering","878","Technosols,Urban Soils,World Reference Base For Soil Resources","39816","27.912","73.781"
"Systemic approach to design of gel compositions of combined action","Kudryashova, O.S.| Aleksandrova, G.A.","2","6601985658| 57202847023","2019","Izvestiya Vysshikh Uchebnykh Zavedenii, Seriya Khimiya i Khimicheskaya Tekhnologiya","0.35","7","0","0","60","60","Kudryashova, O.S., Aleksandrova, G.A. (2019).Systemic approach to design of gel compositions of combined action. Izvestiya Vysshikh Uchebnykh Zavedenii, Seriya Khimiya i Khimicheskaya Tekhnologiya,62(5) 56-61","https://www.scopus.com/record/display.url?eid=2-s2.0-85068547916&origin=resultslist","10.6060/ivkkt201962fp.5812","Article","2-s2.0-85068547916","Perm State National Research University","60108744| 60023914","Institute of Natural Science of Perm State University| Perm State University","Russian Federation","1500| 1600","General Chemical Engineering| General Chemistry","Pharmaceutical Preparations,Nanoparticles,Tablets","82","Alginates,Alginic Acid,Brown Alga","6593","96.72","97.802"
"Development of the Automated Measuring System of Control of Parameters of Movement of Objects on the Basis of Information Technologies","Starkov, I.V.| Tsvetkov, G.A.| Bezukladnikov, I.I.","3","57216269589| 55750149700| 57170827600","2020","Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020","0.6","2","0","0","33","32","Starkov, I.V., Tsvetkov, G.A., Bezukladnikov, I.I. (2020).Development of the Automated Measuring System of Control of Parameters of Movement of Objects on the Basis of Information Technologies. Proceedings of the 2020 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, EIConRus 2020,894-899","https://www.scopus.com/record/display.url?eid=2-s2.0-85082985585&origin=resultslist","10.1109/EIConRus49466.2020.9039047","Conference Paper","2-s2.0-85082985585","Perm State National Research University| Perm National Research Polytechnic University","60023325| 60023914","Perm National Research Polytechnic University| Perm State University","Russian Federation","1702| 1705| 1707| 1708| 1802| 2208| 2214| 3105","Artificial Intelligence| Computer Networks and Communications| Computer Vision and Pattern Recognition| Hardware and Architecture| Information Systems and Management| Electrical and Electronic Engineering| Media Technology| Instrumentation","Stroke,Gait,Rehabilitation","48","Inertial Sensors,Units of Measurement,Motion Capture","11400","96.386","95.716"
"About electrical conductivity of the epoxy matrix with carbon nanotubes","Semenov, V.A.| Rusakov, S.V.| Gilev, V.G.","3","57211587195| 56085029200| 7007007149","2019","PNRPU Mechanics Bulletin","0.96","17","0","0","60","60","Semenov, V.A., Rusakov, S.V., Gilev, V.G. (2019).About electrical conductivity of the epoxy matrix with carbon nanotubes. PNRPU Mechanics Bulletin,2019(3) 88-93","https://www.scopus.com/record/display.url?eid=2-s2.0-85074466657&origin=resultslist","10.15593/perm.mech/2019.3.09","Article","2-s2.0-85074466657","Perm State National Research University","60023914","Perm State University","Russian Federation","2206| 2211| 2501","Computational Mechanics| Mechanics of Materials| Materials Science (miscellaneous)","Graphene,Carbon Nanotubes,Nanotubes","22","Multi Walled Nanotube,Percolation Threshold,Carbon Nanotubes","2244","99.866","97.904"
